-0.0872081,-0.00278694,0.301176,0.00546861,0.00682865,-0.00370043,
-0.0837516,-0.000703489,0.298279,0.0172506,-0.0157887,0.00541392,
-0.0636782,-0.00835542,0.302859,0.00426268,-0.0201905,0.0101191,
-0.0433862,-0.0151486,0.301698,0.0285627,0.0140559,-0.00541698,
-0.0144713,-0.0167474,0.304271,0.008964,0.0164566,-0.00342004,
0.0186197,-0.010838,0.304487,-0.00418833,0.011962,0.0118056,
0.0456525,-0.00386689,0.307316,-0.00400689,0.0155617,0.0199121,
0.0760958,0.00191439,0.309201,0.00407452,0.0218864,0.0233181,
0.132371,0.0162953,0.31452,0.00395029,0.00521236,0.0432322,
0.185908,0.0343772,0.317423,-0.0342148,0.0268286,0.0667978,
0.255463,0.0522111,0.322343,-0.0181837,0.0221656,0.0764866,
0.332796,0.0639767,0.326728,-0.0217366,-0.000515849,0.0929165,
0.442537,0.0755883,0.330872,0.00449815,9.87667e-05,0.0909836,
0.542885,0.0820981,0.327193,0.0128466,0.0340059,0.0797018,
0.661792,0.0879816,0.327154,-0.00819597,0.0234632,0.0683459,
0.818356,0.099347,0.320853,0.0107891,0.00332404,0.0640844,
0.959594,0.11138,0.323437,0.0181147,0.0256049,0.0648621,
1.10277,0.116986,0.312923,-0.0304597,0.00867542,0.0762757,
1.28496,0.117595,0.317469,-0.00569194,0.0311675,0.0959183,
1.435,0.12451,0.305614,0.0492268,0.00848087,0.0858323,
1.58005,0.140106,0.311379,0.0311563,0.0507637,0.076482,
1.75679,0.154097,0.302397,-0.0480856,0.00983922,0.110269,
1.91101,0.15954,0.308375,-0.002447,0.0244129,0.141741,
2.05905,0.169618,0.301778,0.0415398,0.00111116,0.122693,
2.23163,0.197099,0.312961,0.025139,0.0407746,0.117045,
2.38347,0.219782,0.302115,-0.0582065,-0.0101888,0.157544,
2.53602,0.234103,0.306103,0.00106092,0.0230901,0.206349,
2.70876,0.252997,0.300803,0.0501939,0.0122934,0.209989,
2.85229,0.28055,0.309889,0.0363399,0.0463929,0.235924,
3.00162,0.306617,0.300659,-0.0592009,-0.00736935,0.296889,
3.17806,0.331079,0.306947,0.0232968,0.0187858,0.367031,
3.317,0.352301,0.301506,0.0559637,0.016274,0.385093,
3.45277,0.387653,0.309291,0.0482494,0.055359,0.420073,
3.62208,0.434547,0.301855,-0.0398969,0.000475977,0.484084,
3.76783,0.477234,0.306671,0.0333775,0.00479092,0.524877,
3.89921,0.522505,0.307116,0.0501374,0.00681241,0.540455,
4.04947,0.596232,0.320155,0.0483239,0.0624783,0.613392,
4.1819,0.66925,0.306814,-0.0482194,0.0030424,0.691111,
4.30494,0.749252,0.305052,0.0494869,0.0131945,0.762981,
4.43547,0.848231,0.302322,0.119949,0.0908424,0.82484,
4.53825,0.939862,0.317043,0.0744339,0.0977687,0.964826,
4.63543,1.0394,0.307841,-0.0216301,0.0357544,1.09351,
4.72787,1.17269,0.302553,0.0954056,0.0483386,1.17141,
4.78833,1.27563,0.300306,0.14121,0.198984,1.18071,
4.86394,1.40012,0.334322,0.0600173,0.109203,1.34303,
4.95193,1.55177,0.306338,-0.0137031,-0.00739034,1.50119,
5.00418,1.68466,0.308765,0.0303069,0.00611009,1.46635,
5.03667,1.8189,0.301515,0.0964586,0.0389906,1.42186,
5.07776,1.99329,0.318449,0.0377069,0.0633476,1.42548,
5.11688,2.14771,0.303486,-0.0336411,0.0054457,1.40077,
