-0.0785973,0.0743635,0.29794,-0.00266173,0.0017845,-0.784176,
-0.0777224,0.0756275,0.313099,0.00152167,-0.0192622,-0.659974,
-0.0754292,0.075375,0.324887,-0.0537923,-0.0869268,-0.286098,
-0.0548332,0.0691451,0.336525,-0.0136762,-0.0534475,-0.10491,
-0.016491,0.0534254,0.326842,0.00268302,-0.0652112,-0.0538983,
0.0478042,0.0194869,0.336249,-0.0263392,-0.0427619,-0.100411,
0.137475,-0.0227462,0.336106,0.0119032,-0.0152332,-0.160509,
0.238346,-0.053003,0.342355,0.00839537,-0.00856326,-0.248492,
0.340958,-0.0743167,0.346525,0.0232822,-0.0033499,-0.357648,
0.484477,-0.0941146,0.352704,-0.0239415,-0.00725427,-0.290417,
0.623694,-0.110733,0.337109,0.00894262,-0.02388,-0.185035,
0.785935,-0.13567,0.338325,0.0566671,-0.0145665,-0.121898,
0.992017,-0.182661,0.32448,0.0189239,-0.0108062,-0.0361203,
1.18039,-0.245021,0.329851,0.00639438,-0.00708578,0.0036208,
1.36778,-0.30458,0.313735,0.0763674,0.0130376,-0.0437282,
1.60481,-0.381446,0.314591,0.00958239,0.0406777,-0.181982,
1.79225,-0.455732,0.304376,-0.000314351,-0.0199076,-0.239695,
1.96848,-0.55257,0.318362,-0.0210264,-0.00160524,-0.346222,
2.17467,-0.658328,0.312728,0.00223264,-0.0504826,-0.536006,
2.34837,-0.728432,0.32908,0.000641774,-0.0434,-0.583196,
2.53353,-0.810271,0.315645,-0.0106545,-0.0406494,-0.544575,
2.74663,-0.919899,0.320128,0.0126055,0.00948375,-0.447553,
2.92417,-1.00053,0.316077,0.0559855,0.0428977,-0.413885,
3.11154,-1.07644,0.322174,0.0492412,0.0163574,-0.388267,
3.3353,-1.17433,0.298446,-0.00113295,-0.0262244,-0.342647,
3.5224,-1.25428,0.3118,-0.0104095,0.000867209,-0.326276,
3.71982,-1.32691,0.292256,-0.0127873,-0.0542526,-0.314539,
3.95287,-1.38189,0.311334,-0.0110074,-0.00280892,-0.313011,
4.14229,-1.42709,0.292002,-0.0180367,0.0489181,-0.245113,
4.33837,-1.45772,0.301476,0.0153753,0.0436671,-0.10768,
4.56746,-1.46602,0.307288,0.057645,-0.0289296,0.0502712,
4.75014,-1.4497,0.330747,0.0436928,0.0139888,0.114844,
4.9411,-1.43057,0.309872,0.0140603,0.00201966,0.145391,
5.16522,-1.3856,0.309247,-0.013881,0.00256647,0.120592,
5.3355,-1.32817,0.304602,-0.0156581,-0.025062,0.0667743,
5.49184,-1.2427,0.332181,0.0111174,-0.0109631,0.132249,
