-0.0368079,-0.00259463,0.296241,0.00425562,0.00184322,-0.00660336,
-0.0310215,0.00252305,0.303023,0.0158408,-0.013166,-0.0173006,
-0.0127176,0.0090041,0.301724,0.0102213,-0.038389,-0.0243512,
0.030746,0.012833,0.312246,-0.0102129,0.00195435,0.00652281,
0.0917786,0.0187991,0.309522,0.00433913,0.0232283,0.0414075,
0.1669,0.0293703,0.318846,-0.00339151,0.0113191,0.0662818,
0.239608,0.0420488,0.319025,-0.0255737,0.030549,0.0874196,
0.348251,0.0585456,0.324352,0.00320634,0.017145,0.125243,
0.43645,0.0677037,0.322257,0.0191455,0.0309114,0.153309,
0.546783,0.0767912,0.324297,0.0143122,0.0228469,0.171284,
0.673591,0.0850339,0.322091,-0.0158997,0.0366614,0.169298,
0.804402,0.0940836,0.324721,-0.0138581,0.00381501,0.122061,
0.933867,0.106209,0.317083,0.0208839,0.0243112,0.0648531,
1.10876,0.12052,0.31458,-0.0232225,0.0176291,0.0198751,
1.24799,0.124633,0.309693,-0.0487568,0.0538397,0.021574,
1.39723,0.132243,0.312902,0.0140753,0.0306689,0.0332692,
1.55684,0.145274,0.303914,0.040912,0.0432077,0.0287949,
1.6981,0.15735,0.309808,-0.0184893,0.0260294,0.0619691,
1.86002,0.165608,0.305833,-0.0391266,0.0480988,0.118218,
2.00983,0.17527,0.307379,0.0250595,0.00688414,0.119234,
2.14834,0.192107,0.302565,0.0538257,0.0435858,0.0875424,
2.29537,0.213669,0.310001,-0.0113386,0.0297592,0.0969909,
2.46572,0.23237,0.300605,-0.0414974,0.0384994,0.128139,
2.61857,0.249317,0.304868,0.0198383,0.0115901,0.119558,
2.78079,0.276122,0.30214,0.0441828,0.0553519,0.0771156,
2.92804,0.302718,0.307502,-0.0245828,0.0214136,0.0969813,
3.06786,0.321583,0.300056,-0.0422449,0.0377199,0.134667,
3.24289,0.348265,0.302406,0.0196344,-0.000338248,0.132187,
3.37345,0.379274,0.302146,0.0442529,0.0472991,0.0992186,
