-0.0399333,-0.00202632,0.294386,0.0060702,0.00448924,-0.000276375,
-0.0372724,0.00157403,0.295607,0.0244337,-0.0188049,-0.0132838,
-0.0155992,-0.00538701,0.296138,-0.00145545,-0.0283973,-0.0264938,
0.0254994,-0.0207092,0.307107,0.0141335,0.0138789,-0.0383988,
0.0863106,-0.0347662,0.307901,0.0202535,0.0234087,-0.0445778,
0.151163,-0.0420567,0.314837,-0.00151041,0.0213224,-0.0526762,
0.216332,-0.0485049,0.312251,-0.0067165,0.0274642,-0.0711938,
0.30876,-0.0585915,0.31512,0.0225917,0.0351224,-0.113083,
0.391218,-0.0671166,0.314602,0.0139797,0.0432343,-0.142696,
0.484665,-0.0751561,0.31902,-0.0341139,0.0225923,-0.16373,
0.59808,-0.0848234,0.318539,-0.026381,0.0412682,-0.181298,
0.708696,-0.0942957,0.320669,0.0222531,0.00738751,-0.187893,
0.8202,-0.102244,0.31864,0.0166883,0.0312279,-0.18673,
0.968036,-0.115638,0.315754,-0.0334116,0.0280429,-0.154022,
1.09213,-0.13033,0.313384,-0.0266118,0.0625873,-0.127601,
1.22166,-0.138839,0.307634,0.0516395,0.0266722,-0.11635,
1.36823,-0.139821,0.30777,0.012514,0.0531397,-0.11497,
1.49476,-0.138079,0.305206,-0.0504079,0.030272,-0.0673797,
1.61114,-0.128564,0.302245,-0.0135476,0.0720763,0.0157027,
1.75168,-0.101256,0.302583,0.0588339,0.0312932,0.107692,
1.86325,-0.0708035,0.308186,0.0392747,0.0625706,0.163165,
1.98644,-0.0346401,0.307591,-0.0416213,0.0238115,0.234604,
2.10649,-0.00069212,0.302696,-0.00712335,0.0487687,0.287036,
2.2491,0.0451255,0.30509,0.0409912,0.032423,0.303815,
2.3607,0.0818614,0.306787,0.0332129,0.071692,0.299877,
2.48447,0.115718,0.303511,-0.0381411,0.0253201,0.294178,
2.63104,0.143474,0.300459,-0.00115562,0.0336428,0.287257,
2.76176,0.16384,0.302092,0.0335987,0.0198249,0.252045,
2.88268,0.178089,0.29959,0.0229756,0.0747427,0.208696,
3.03495,0.178844,0.299922,-0.0532442,0.0284448,0.159992,
3.16302,0.169712,0.302285,-0.0175242,0.0476318,0.130136,
3.29693,0.16045,0.302612,0.0386709,0.0160611,0.0632245,
3.44285,0.154692,0.299796,0.0160344,0.067834,-0.0148313,
3.57211,0.14597,0.300844,-0.0445569,0.0149282,-0.0527246,
3.6957,0.133965,0.299744,-0.0288717,0.0502953,-0.0468472,
3.8482,0.126453,0.300613,0.0412062,0.0343976,-0.0422217,
3.97274,0.127945,0.301542,0.023552,0.0657266,-0.039592,
4.10384,0.127123,0.303642,-0.0455347,0.00455817,-0.0124321,
4.25335,0.118379,0.301584,-0.0206614,0.0427195,0.0278801,
4.38376,0.111501,0.303115,0.0547113,0.00984776,0.0268317,
4.53449,0.111675,0.304358,0.0303777,0.0612268,0.00290441,
4.66879,0.109755,0.302635,-0.0468669,0.0112335,-0.00357483,
4.78974,0.102245,0.301094,-0.0240814,0.0507631,0.00785442,
4.91803,0.0971388,0.302985,0.0490696,0.0262111,-0.00882382,
5.06379,0.0987771,0.302747,0.0261417,0.0597712,-0.0425259,
5.19127,0.100174,0.303943,-0.0486475,0.00201232,-0.0477076,
5.34027,0.0943714,0.302533,-0.0214703,0.045185,-0.0263376,
5.47292,0.0917823,0.299486,0.0546547,0.0265523,-0.0277132,
5.59494,0.0960728,0.300958,0.0278401,0.0606562,-0.0348582,
5.74886,0.099703,0.301136,-0.0585197,0.0301449,-0.00497786,
5.87593,0.0990751,0.302085,-0.0257177,0.0641003,0.0296256,
6.0043,0.102278,0.302103,0.0536938,0.0108318,0.0356605,
6.13652,0.115366,0.303998,0.0402472,0.0541061,0.0238178,
6.28752,0.13314,0.30373,-0.0554655,0.0210735,0.0497712,
6.41092,0.144701,0.301391,-0.0244777,0.0549717,0.082333,
6.56493,0.164359,0.300487,0.050091,0.00925106,0.0869347,
6.6869,0.188827,0.304373,0.0280301,0.059623,0.074669,
6.8101,0.213801,0.304953,-0.0562977,0.0303652,0.0946657,
6.95456,0.241922,0.303222,-0.0163147,0.0571513,0.137004,
7.07995,0.27197,0.30257,0.0418584,-0.00333219,0.154945,
7.18698,0.308803,0.306699,0.0378933,0.0493703,0.157859,
7.32889,0.36371,0.307924,-0.0543425,0.0330154,0.220678,
7.44636,0.411258,0.305383,-0.00804935,0.0513194,0.282839,
7.55564,0.463593,0.305744,0.037463,0.00675602,0.316455,
7.65139,0.520659,0.308362,0.0280425,0.0515424,0.332304,
7.77369,0.604623,0.309137,-0.050732,0.0359934,0.397769,
7.86209,0.677781,0.304933,-0.00474454,0.0587692,0.46966,
7.96167,0.780338,0.310422,0.0729156,0.0236515,0.555631,
8.03391,0.870529,0.317171,0.0278018,0.056481,0.620007,
8.10753,0.975598,0.316421,-0.0388211,0.0273578,0.699477,
8.18046,1.10561,0.308413,0.0164113,0.0546849,0.79613,
8.22756,1.22481,0.301994,0.0585982,0.0879751,0.873366,
8.27645,1.3372,0.307919,-0.0113054,0.078339,0.940337,
8.34409,1.47594,0.299923,-0.0060778,0.0197778,1.01107,
8.39848,1.58335,0.296561,-0.00342872,0.0539283,1.04365,
8.44868,1.6951,0.30062,0.076193,0.0288464,1.06395,
8.51048,1.82816,0.306393,0.00344458,0.0503277,1.06553,
8.56634,1.94031,0.307055,-0.04927,0.0381395,1.03521,
8.60837,2.04074,0.305843,-0.0327318,0.0763812,1.03375,
8.64936,2.17805,0.301968,0.0656867,0.00787272,1.09701,
8.6783,2.30083,0.304848,0.00148362,0.0268926,1.1664,
8.70516,2.42214,0.304986,-0.042771,0.0430209,1.24797,
8.7234,2.56052,0.305051,-0.0116061,0.0893603,1.33905,
8.72276,2.68812,0.302476,0.0812196,0.0220911,1.41438,
8.70884,2.81092,0.305654,0.02908,0.0400851,1.46944,
8.68552,2.94538,0.307688,-0.0598682,0.0297544,1.55238,
8.64644,3.09085,0.303276,-0.00524613,0.0811012,1.65438,
