-4.57185,6.20233,0.295505,0.00135177,0.00659054,-2.1962,7.5,-0.039718,0.0167578,0.0566642,-0.182568,0.0114485,-0.122875
-4.57549,6.19946,0.296333,0.00405127,-0.0214292,-2.1994,17.5,-0.0393082,-0.0993914,-0.0136207,-0.308285,0.216757,-0.0409473
-4.57808,6.18005,0.293269,0.00940669,-0.0276493,-2.21329,27.6,-0.0128163,-0.250652,-0.0422691,0.118779,-0.121629,-0.174569
-4.57593,6.15454,0.303313,-0.0271119,-0.0229277,-2.20421,37.5,0.0312333,-0.260033,0.197757,0.129451,0.392824,0.139674
-4.58269,6.12916,0.313472,-0.0404883,-0.0369394,-2.21374,47.5,-0.173449,-0.290356,0.0351325,-0.0826937,0.0856055,-0.271749
-4.61603,6.09234,0.311408,-0.0311078,-0.0328807,-2.24689,57.5,-0.426553,-0.382297,-0.0598418,-0.0271378,-0.239568,-0.269315
-4.66377,6.05454,0.316046,-0.0107518,0.0369018,-2.27296,67.5,-0.538037,-0.395946,0.109649,0.213063,-0.594053,-0.242965
-4.71381,6.01668,0.314078,-0.00112301,0.0231421,-2.29035,77.5,-0.522968,-0.411709,-0.0818502,-0.300843,0.273356,-0.131492
-4.77368,5.9685,0.305269,-0.00220297,0.00239466,-2.30945,87.5,-0.57851,-0.464711,-0.0699705,0.00896738,0.0206993,-0.241737
-4.8286,5.9272,0.311968,0.00408496,0.0553968,-2.32276,97.5,-0.564452,-0.401575,0.176867,0.146145,-0.0862381,-0.191906
-4.88644,5.88782,0.31734,0.00472882,0.029299,-2.35684,107.5,-0.661248,-0.432295,-0.0206943,-0.282861,0.209994,-0.493561
-4.9607,5.83766,0.311399,0.0067316,0.00659561,-2.40731,117.5,-0.649129,-0.478605,-0.0779381,-0.0141836,0.160669,-0.350255
-5.01231,5.79317,0.311143,-0.00719349,0.0342883,-2.43787,127.5,-0.423545,-0.436208,0.0784533,-0.00219984,-0.258564,-0.197668
-5.0485,5.74951,0.311883,0.0130658,0.0317252,-2.45053,137.5,-0.354653,-0.484797,-0.0244256,-0.0904028,-0.0662111,-0.0647135
-5.0856,5.69584,0.307685,0.00170057,0.0259194,-2.4517,147.5,-0.3039,-0.462,-0.0558987,0.0923952,0.267836,0.0685226
-5.10738,5.65583,0.308541,-0.0288819,0.0409354,-2.42819,157.5,-0.135841,-0.378648,0.0542157,0.207294,-0.263916,0.5169
-5.11555,5.62146,0.308587,-0.00938434,0.044503,-2.36508,167.5,-0.0326889,-0.359747,-0.0227319,-0.228872,-0.11794,0.746778
-5.11139,5.57856,0.304458,0.0135541,0.0332339,-2.26498,177.5,0.110099,-0.42165,-0.0587376,-0.175892,-0.0844367,1.02733
-5.09727,5.54058,0.309302,-0.0166372,0.0277702,-2.21357,187.5,0.163618,-0.350654,0.136158,0.156338,0.446502,0.170861
-5.08225,5.5094,0.311538,-0.0169676,0.0168442,-2.15829,197.5,0.165177,-0.327468,-0.0295807,-0.0729993,-0.0804631,0.968781
-5.06256,5.47217,0.306879,-0.00512883,0.0172863,-2.01608,207.5,0.192454,-0.340794,-0.0492816,-0.057993,-0.11697,1.51898
-5.04362,5.43981,0.308128,-0.01586,0.0464583,-1.85613,217.5,0.191288,-0.329137,0.0465983,0.364459,0.234745,1.81853
-5.02558,5.40892,0.306735,-0.019109,0.0294723,-1.67575,227.5,0.201773,-0.332503,-0.0344398,-0.312392,-0.0714719,1.89227
-5.00091,5.36849,0.302562,0.0029198,0.00935266,-1.49936,237.5,0.243524,-0.410247,-0.0515853,-0.00827321,-0.288756,1.22013
-4.98193,5.32783,0.30719,0.00571439,0.0246568,-1.43755,247.5,0.13769,-0.409934,0.129908,-0.0198193,0.233248,0.15859
-4.96799,5.28762,0.310619,-0.0149985,0.00911235,-1.39966,257.5,0.159705,-0.444982,-0.0149079,-0.208161,0.12829,0.604455
-4.95023,5.23645,0.306873,-0.0114504,0.00229795,-1.32622,267.5,0.142585,-0.467847,-0.0488961,0.068941,-0.206471,0.57765
-4.94238,5.19347,0.309103,0.0081585,0.0379738,-1.27774,277.5,0.0201459,-0.43817,0.107299,0.120616,0.224382,0.384604
-4.94401,5.14603,0.312523,-0.0118416,0.00987638,-1.25822,287.5,-0.0587623,-0.567339,-0.0124901,-0.392105,0.0264294,0.107167
-4.95469,5.07576,0.30877,-0.00920175,-0.0145424,-1.25644,297.5,-0.129345,-0.702632,-0.0517298,-0.0738254,-0.187985,-0.0848185
-4.9694,5.0066,0.311598,0.0210097,0.0102656,-1.27489,307.5,-0.170673,-0.710385,0.0923862,0.647545,-0.15858,-0.262613
-4.98169,4.94043,0.308714,0.0218897,0.0243335,-1.29082,317.5,-0.101976,-0.697018,-0.0545059,-0.117245,0.128025,-0.0452991
-4.99474,4.86227,0.304765,0.000637193,0.0162025,-1.29537,327.5,-0.151172,-0.733839,-0.0320093,-0.095807,0.13963,-0.128106
-5.01147,4.78967,0.306282,0.00238225,0.0118403,-1.29428,337.5,-0.177033,-0.748339,0.0846235,-0.257087,-0.199241,0.266908
-5.03514,4.7045,0.313106,0.0115549,-0.00453185,-1.29356,347.5,-0.243688,-0.773234,0.0188298,0.0544129,3.59751e-05,-0.236187
-5.05912,4.63301,0.311923,0.00860424,0.00123808,-1.33782,357.5,-0.266106,-0.749696,-0.0416532,-0.0464339,0.106704,-0.726275
-5.08434,4.56399,0.311514,0.0143897,0.0308036,-1.44411,367.5,-0.233911,-0.679371,0.0436874,0.720793,-0.367516,-1.47863
-5.10459,4.48627,0.307969,0.0308284,0.0385296,-1.6172,377.5,-0.159648,-0.699195,-0.0322254,-0.134955,0.151994,-1.45032
-5.12175,4.41984,0.305583,-0.00156925,0.0238652,-1.72636,387.5,-0.214421,-0.725126,-0.0351388,-0.103209,0.4723,-0.859658
-5.14174,4.35171,0.306531,-0.0234276,0.0181081,-1.76895,397.5,-0.169197,-0.661452,0.0799994,-0.0767709,-0.156405,-0.00818657
-5.16682,4.2779,0.309103,-0.00555441,0.014239,-1.7678,407.5,-0.254138,-0.651959,0.00363028,0.0299525,-0.135707,-0.0336504
-5.19025,4.21649,0.308028,0.00591336,0.013709,-1.77436,417.5,-0.238903,-0.661382,-0.0351068,-0.124382,-0.0798037,-0.0906323
-5.2104,4.15542,0.307173,0.0141625,0.0483482,-1.7938,427.5,-0.185541,-0.609752,0.033781,0.417294,-0.277873,-0.346963
-5.22953,4.08802,0.307951,0.004513,0.0418264,-1.82097,437.5,-0.171785,-0.581628,-0.00807753,-0.171676,0.196053,-0.13767
-5.24818,4.03427,0.306266,-0.00880946,0.0221336,-1.834,447.5,-0.232927,-0.573249,-0.037729,-0.16645,0.181544,-0.150503
-5.27051,3.98145,0.306778,-0.0086885,0.0273011,-1.84256,457.5,-0.197341,-0.511269,0.0783268,0.134783,-0.167015,-0.0208589
-5.29559,3.92432,0.308273,-0.000427958,0.0192177,-1.84892,467.5,-0.238892,-0.513424,-0.0120559,-0.0806876,-0.040942,-0.0993483
-5.31696,3.87588,0.306309,0.00571954,0.0143994,-1.85835,477.5,-0.216782,-0.53551,-0.0372966,-0.0846076,-0.0453302,-0.0920179
-5.33539,3.82557,0.307136,0.0106308,0.036819,-1.87251,487.5,-0.160159,-0.468098,0.0972546,0.440634,-0.200372,-0.259257
-5.35159,3.76878,0.309645,0.00393591,0.0254213,-1.89022,497.5,-0.135494,-0.523076,-0.0152479,-0.154317,0.143286,-0.07801
-5.36586,3.71872,0.306944,-0.0054365,0.0123638,-1.89716,507.5,-0.17382,-0.534401,-0.046532,-0.0730695,0.130686,-0.0792616
-5.38262,3.6701,0.308046,-0.00498167,0.0251724,-1.89906,517.5,-0.144656,-0.44657,0.110061,0.305497,-0.143163,0.0393614
-5.40323,3.6186,0.309222,-0.00362319,0.0149466,-1.9022,527.5,-0.207932,-0.462767,-0.026424,-0.111985,0.0070848,-0.088922
-5.42265,3.57424,0.306134,0.00256495,0.00986338,-1.91114,537.5,-0.200422,-0.488262,-0.0444674,-0.0697476,-0.0555397,-0.0901039
-5.43997,3.52869,0.307327,0.00982223,0.0329332,-1.92629,547.5,-0.15593,-0.423556,0.125959,0.498431,-0.192471,-0.288206
-5.45599,3.47503,0.310676,0.00508202,0.0200625,-1.94171,557.5,-0.131197,-0.509806,-0.0175887,-0.157034,0.146226,-0.0262084
-5.4689,3.42664,0.307693,-0.00318157,0.00845884,-1.9413,567.5,-0.154304,-0.530945,-0.0492341,-0.0459354,0.104268,0.0305137
-5.48392,3.37714,0.308592,-0.00346636,0.0288665,-1.92905,577.5,-0.129022,-0.462921,0.11751,0.429038,-0.0809469,0.238131
-5.50257,3.32376,0.309937,-0.0075195,0.0200555,-1.90519,587.5,-0.190034,-0.481258,-0.0307168,-0.16307,0.0254433,0.16359
-5.52047,3.27744,0.306575,0.000819106,0.0106647,-1.89563,597.5,-0.18611,-0.511773,-0.0463382,-0.10117,-0.0872515,0.0447203
-5.54021,3.21978,0.309226,0.0143272,0.0327793,-1.90643,607.5,-0.158772,-0.491805,0.0798874,0.0658836,-0.0206065,-0.215864
-5.5537,3.1696,0.311369,0.00621512,0.0190822,-1.91535,617.5,-0.133512,-0.544883,-0.0114996,-0.107456,0.154948,0.00606432
-5.56698,3.11773,0.308695,-0.00282358,0.00865162,-1.91328,627.5,-0.159536,-0.575981,-0.0494294,-0.0650815,0.1054,0.0143868
-5.58474,3.05394,0.31038,-0.00442198,0.0299533,-1.90833,637.5,-0.142579,-0.535258,0.0529758,0.108057,-0.021783,0.0329446
-5.6006,3.00372,0.30961,-0.00600878,0.0205149,-1.90684,647.5,-0.177957,-0.522105,-0.0288827,-0.108679,0.0140373,-0.0238446
-5.61691,2.95392,0.306631,0.000391636,0.0122362,-1.90934,657.5,-0.170698,-0.560424,-0.042771,-0.112141,-0.0490673,-0.0125803
-5.63549,2.88849,0.308923,0.0153337,0.0289559,-1.91602,667.5,-0.154639,-0.563734,0.0854869,0.0782288,-0.000170277,-0.136901
-5.64845,2.83299,0.312205,0.0043747,0.0194283,-1.91914,677.5,-0.132207,-0.613958,-0.000672694,-0.0679247,0.163477,0.060391
-5.66197,2.77416,0.309978,-0.0044588,0.0093246,-1.91139,687.5,-0.16402,-0.641038,-0.0483497,-0.0909078,0.0924789,0.0786033
-5.6814,2.70337,0.310281,-0.00282173,0.0344318,-1.9017,697.5,-0.163673,-0.590529,0.0439341,0.22158,-0.00542758,0.0558807
-5.69828,2.64973,0.309133,-0.0059726,0.027763,-1.89636,707.5,-0.185542,-0.560704,-0.0277805,-0.0937114,0.027309,0.0245184
-5.71495,2.59625,0.306376,0.000463387,0.0168402,-1.89499,717.5,-0.167341,-0.589225,-0.0385759,-0.166207,-0.0458343,0.0218176
-5.73235,2.52938,0.3084,0.0154608,0.0230761,-1.89909,727.5,-0.14179,-0.56809,0.0901421,0.0487512,-0.0104066,-0.17007
-5.74378,2.47218,0.311938,0.00455117,0.0141324,-1.90342,737.5,-0.109974,-0.631601,0.000549065,-0.0494352,0.141633,0.0641604
-5.75497,2.41148,0.31,-0.00453709,0.00744757,-1.89377,747.5,-0.13687,-0.661713,-0.0446235,-0.0725843,0.0821044,0.110253
-5.77218,2.33835,0.309836,0.00151417,0.0241066,-1.87726,757.5,-0.158024,-0.598772,0.0405079,0.150427,0.000148986,0.159375
-5.79014,2.28361,0.308246,-0.0059422,0.0193385,-1.86276,767.5,-0.205369,-0.561575,-0.0330815,-0.0172691,0.0604392,0.123536
-5.81241,2.22086,0.304648,0.000833121,0.0121731,-1.84772,777.5,-0.193817,-0.586033,-0.0408339,-0.170629,-0.0951155,0.173263
-5.82986,2.16559,0.307281,0.0195613,0.0226249,-1.83996,787.5,-0.158374,-0.533491,0.0907344,0.0907909,-0.0587571,-0.0397284
-5.8418,2.11147,0.310629,0.0107412,0.0138118,-1.8361,797.5,-0.108277,-0.615864,0.000776205,-0.068979,0.143272,0.103354
-5.85233,2.05145,0.308838,-0.000546805,0.00660703,-1.82704,807.5,-0.125598,-0.660737,-0.0412602,-0.0597849,0.121377,0.0631849
-5.86812,1.97657,0.309926,0.00164673,0.0258585,-1.81516,817.5,-0.141582,-0.60959,0.0698552,0.17081,0.00642786,0.13446
-5.88481,1.92079,0.309899,-0.00672799,0.0204265,-1.80529,827.5,-0.198477,-0.581479,-0.0259886,-0.0218543,0.0615229,0.0508717
-5.90666,1.85655,0.306419,0.000202645,0.0133968,-1.80363,837.5,-0.196291,-0.601597,-0.0451242,-0.156093,-0.100179,-0.00044533
-5.92474,1.8007,0.307062,0.0202586,0.0248559,-1.80894,847.5,-0.176388,-0.554529,0.0610649,0.0792012,-0.124147,-0.165558
-5.9385,1.7466,0.309134,0.0110471,0.0199895,-1.81849,857.6,-0.132059,-0.593037,-0.00165459,-0.0266927,0.16153,-0.0384148
-5.95483,1.67909,0.306882,-0.00409837,0.0113441,-1.82259,867.5,-0.172556,-0.620884,-0.0444177,-0.0707381,0.133321,-0.0621248
-5.971,1.62328,0.308475,-0.000944508,0.0263745,-1.82079,877.5,-0.152901,-0.536949,0.0763716,0.131511,-0.0674331,0.0770751
-5.98861,1.57304,0.309288,-0.00453339,0.0183023,-1.81618,887.5,-0.208379,-0.525829,-0.0186375,-0.0407061,0.0661584,0.0157966
-6.01245,1.51282,0.306213,0.000498369,0.0109169,-1.8173,897.5,-0.214811,-0.562326,-0.0429504,-0.124535,-0.0693975,-0.0197731
-6.03232,1.46027,0.30729,0.0204615,0.0287076,-1.82388,907.5,-0.197376,-0.518421,0.0786581,0.284515,-0.180838,-0.181623
-6.04877,1.40843,0.309856,0.0114666,0.0243161,-1.83292,917.5,-0.162344,-0.564899,-0.000646219,-0.0773567,0.17267,-0.0224056
-6.069,1.34315,0.307512,-0.0036272,0.0124819,-1.83605,927.5,-0.209765,-0.600259,-0.0471563,-0.0899976,0.120094,-0.0614339
-6.08817,1.28965,0.309014,-0.000123909,0.0312668,-1.83633,937.5,-0.174217,-0.517235,0.0870339,0.261165,-0.136252,0.0367001
-6.10679,1.24084,0.310164,-0.00153539,0.0234574,-1.83592,947.5,-0.210486,-0.512901,-0.0187876,-0.101319,0.0414903,-0.0316025
-6.1302,1.182,0.306886,0.00233124,0.0121114,-1.84131,957.5,-0.204129,-0.551092,-0.0454581,-0.135075,-0.0139943,-0.051225
-6.14758,1.1314,0.30747,0.0148739,0.0327672,-1.85183,967.5,-0.167081,-0.513695,0.0700607,0.154693,-0.254849,-0.237479
-6.16367,1.07022,0.310198,0.00915254,0.0222753,-1.8687,977.5,-0.131141,-0.565804,-0.00685998,-0.117183,0.154973,-0.0935407
-6.17719,1.01534,0.307899,-0.00261268,0.00995202,-1.87622,987.5,-0.160972,-0.597608,-0.0465344,-0.0832898,0.152289,-0.0507573
-6.19173,0.958605,0.308589,-0.00719814,0.0336984,-1.87262,997.5,-0.115659,-0.559061,0.0700839,0.463025,-0.107987,0.0953127
-6.20564,0.896807,0.307825,-0.00393495,0.0301555,-1.8519,1007.5,-0.118555,-0.549706,-0.0272658,-0.142048,-0.0336516,0.234613
-6.21445,0.843551,0.304889,0.00599106,0.0194545,-1.82489,1017.5,-0.0626139,-0.584451,-0.0429408,-0.137097,-0.0853739,0.341883
-6.21833,0.789133,0.306838,0.0132515,0.0297232,-1.80432,1027.5,-0.0342729,-0.555414,0.101926,0.0263419,-0.0264402,0.0184288
-6.21913,0.722225,0.311893,-0.000776534,0.0141722,-1.76934,1037.5,0.0118039,-0.627422,0.000188219,-0.0854757,0.142668,0.559551
-6.21867,0.663126,0.309898,-0.00640365,0.00885443,-1.71224,1047.5,-0.0106414,-0.645425,-0.0457833,-0.0553266,-0.0129993,0.597821
-6.22145,0.602258,0.308589,0.00113087,0.0323662,-1.66332,1057.5,-0.0386369,-0.622475,0.0407437,0.384151,0.0701584,0.443353
-6.22892,0.532986,0.307864,-0.00395483,0.0285822,-1.61771,1067.5,-0.0743656,-0.603611,-0.0241925,-0.104526,0.000898826,0.355071
-6.23407,0.477279,0.305323,0.00432217,0.0187775,-1.58979,1077.6,-0.0315595,-0.603288,-0.0392574,-0.125209,-0.135764,0.247943
-6.23618,0.420879,0.306116,0.0160462,0.0220057,-1.57809,1087.5,-0.0314345,-0.55885,0.0935059,0.268776,-0.0926284,-0.0855676
-6.23501,0.354938,0.309483,0.00924923,0.0167141,-1.57368,1097.5,0.0361274,-0.613737,-0.00368448,-0.0565336,0.105195,0.138392
-6.23247,0.296466,0.307763,-0.00148511,0.0137741,-1.55977,1107.5,0.0089287,-0.633683,-0.0390221,-0.0385215,0.0950053,0.125715
-6.23332,0.22587,0.308196,-0.00571187,0.0350369,-1.54294,1117.5,-0.0165198,-0.60517,0.0435502,0.0967462,0.0114278,0.191605
-6.23677,0.169592,0.308751,-0.00317206,0.0272228,-1.5284,1127.5,-0.0428772,-0.58307,-0.0120773,-0.0776381,-0.0459387,0.100703
-6.23972,0.114841,0.306575,0.00344805,0.0172895,-1.52096,1137.5,-0.0154536,-0.59116,-0.0399962,-0.138114,-0.0946531,0.0649765
-6.241,0.0493137,0.308344,0.0131444,0.0225378,-1.52519,1147.5,-0.00944775,-0.541364,0.0544652,0.00770207,0.0128465,-0.151679
-6.23907,-0.00140978,0.309006,0.00740667,0.0162279,-1.53156,1157.5,0.0348146,-0.551112,-0.0159669,-0.0351188,0.0734307,0.0157358
-6.23653,-0.0546289,0.306654,-0.0017579,0.0128735,-1.52839,1167.5,0.0125031,-0.577715,-0.0393038,-0.064339,0.0920412,0.012982
-6.23632,-0.119694,0.308853,-0.00851132,0.0226439,-1.52144,1177.5,-0.00284552,-0.53933,0.0732231,-0.0135137,-0.0278056,0.124231
-6.23993,-0.172276,0.310355,-0.00192373,0.0114286,-1.5276,1187.5,-0.0592189,-0.564103,-0.0152598,-0.0616949,-0.0751027,-0.264428
-6.24532,-0.225296,0.307796,0.00386936,0.00849079,-1.56189,1197.5,-0.0491135,-0.581554,-0.043507,-0.0302097,-0.0325218,-0.394559
-6.24894,-0.291113,0.309456,0.00653813,0.0270612,-1.60344,1207.5,-0.0126516,-0.546901,0.071095,0.0621935,-0.049945,-0.335587
-6.24626,-0.345043,0.310994,0.00738872,0.0149194,-1.61729,1217.5,0.054814,-0.585796,-0.0151756,-0.125958,0.0346267,0.0382881
-6.24077,-0.399954,0.308376,0.000775487,0.00752309,-1.60607,1227.5,0.0584357,-0.613377,-0.0446951,-0.066263,0.0964616,0.163904
-6.23454,-0.470348,0.309455,-0.00918537,0.0262163,-1.57781,1237.5,0.0452294,-0.589426,0.0567442,0.14911,0.0643246,0.331134
-6.23385,-0.52721,0.309621,-0.00976842,0.0193854,-1.55285,1247.5,-0.0116776,-0.602435,-0.0213085,-0.0679058,-0.0500187,0.194293
-6.23443,-0.584132,0.306896,0.00017446,0.0134108,-1.53562,1257.5,0.00554707,-0.617326,-0.0432201,-0.0770217,-0.14608,0.195776
-6.23358,-0.653864,0.308376,0.0103435,0.0241111,-1.52494,1267.5,0.00335879,-0.585145,0.0613177,0.0745044,0.0463796,-0.0207476
-6.22965,-0.710163,0.309208,0.00605871,0.0164754,-1.52,1277.5,0.0605225,-0.597338,-0.0144504,-0.0411835,0.0532442,0.117862
-6.22468,-0.766138,0.307025,-0.00125938,0.0139923,-1.50932,1287.5,0.0385846,-0.612941,-0.0377702,-0.056943,0.0756119,0.0825771
-6.22213,-0.836001,0.307696,-0.00760375,0.0244299,-1.49767,1297.5,0.0106162,-0.587422,0.0572338,0.0312656,-0.0168452,0.165887
-6.22467,-0.892152,0.309432,-0.00592978,0.0164041,-1.48912,1307.5,-0.047207,-0.601496,-0.00510835,-0.0288279,-0.0344387,0.0129543
-6.229,-0.949768,0.307574,0.000819889,0.0121418,-1.49191,1317.5,-0.0392738,-0.619589,-0.0387955,-0.0834436,-0.0990903,-0.0562138
-6.23348,-1.01958,0.307977,0.012527,0.0308596,-1.50611,1327.5,-0.0429538,-0.602773,0.0322269,0.133114,-0.0237849,-0.203654
-6.23525,-1.07505,0.307538,0.00833329,0.0264667,-1.52082,1337.5,-0.0134147,-0.581647,-0.0162557,-0.0638368,0.0815503,-0.0983482
-6.2392,-1.13998,0.304963,-0.00360661,0.0177139,-1.53193,1347.5,-0.0658417,-0.606392,-0.0403209,-0.10319,0.0987674,-0.134155
-6.24575,-1.19544,0.307216,-0.00427761,0.0247112,-1.53448,1357.5,-0.0616954,-0.55461,0.0820406,0.0425882,-0.0674818,0.0764276
-6.25479,-1.25042,0.310031,-0.0011645,0.0148845,-1.53786,1367.5,-0.114147,-0.577672,-0.00258022,-0.0461097,-0.019239,-0.136211
-6.26547,-1.30494,0.308343,0.00257778,0.0112503,-1.55641,1377.5,-0.110736,-0.599536,-0.0369504,-0.0632757,-0.0449529,-0.247831
-6.27729,-1.37408,0.308568,0.0132698,0.0352625,-1.59451,1387.5,-0.0942301,-0.589274,0.0435465,0.239136,-0.102424,-0.441814
-6.28383,-1.42903,0.308699,0.0107029,0.0300381,-1.6335,1397.5,-0.0650004,-0.589365,-0.0154119,-0.108921,0.1044,-0.368289
-6.29383,-1.496,0.30581,-0.00448041,0.0166472,-1.66903,1407.5,-0.122488,-0.612148,-0.0459147,-0.11455,0.148126,-0.282894
-6.30512,-1.5504,0.308105,-0.00536317,0.0251519,-1.67944,1417.5,-0.104028,-0.534533,0.0879718,0.126956,-0.0930293,0.0330012
-6.31817,-1.60147,0.310518,-0.0041915,0.0169031,-1.68299,1427.5,-0.163725,-0.553013,-0.00686271,-0.0687009,0.00660502,-0.104542
-6.33744,-1.66592,0.307819,0.00119025,0.00954405,-1.69982,1437.5,-0.17277,-0.599475,-0.0449827,-0.111031,-0.0502348,-0.165231
-6.35279,-1.72098,0.308661,0.0126517,0.0343373,-1.71947,1447.5,-0.14549,-0.532043,0.0693374,0.382751,-0.125456,-0.270554
-6.36439,-1.77221,0.309088,0.00592314,0.0273197,-1.73863,1457.5,-0.113503,-0.550401,-0.0216883,-0.14679,0.129519,-0.132249
-6.3791,-1.83493,0.305656,-0.00569307,0.0112323,-1.7526,1467.5,-0.16018,-0.572026,-0.044421,-0.112153,0.112322,-0.14263
-6.3942,-1.88571,0.308627,-0.00288243,0.0142934,-1.75607,1477.5,-0.141188,-0.482163,0.108442,-0.0690867,-0.0309564,0.063613
-6.41241,-1.9327,0.311587,-0.00476862,0.00196938,-1.75772,1487.5,-0.2378,-0.521507,-0.0116337,-0.0465283,0.0538627,-0.0817444
-6.44214,-1.99442,0.308392,-0.000983151,0.00070871,-1.77382,1497.5,-0.281464,-0.577556,-0.0465105,-0.0492141,-0.0729986,-0.170469
-6.46747,-2.04774,0.310128,0.0144265,0.0360722,-1.79997,1507.5,-0.230357,-0.506058,0.0911464,0.362263,-0.304799,-0.361108
-6.48645,-2.09858,0.311826,0.01323,0.0287515,-1.82064,1517.5,-0.181278,-0.561286,-0.0229946,-0.201557,0.151259,-0.107818
-6.50754,-2.16346,0.307804,-0.00214823,0.00823381,-1.83157,1527.5,-0.210167,-0.604849,-0.052286,-0.0981297,0.177992,-0.123949
-6.52708,-2.21853,0.309871,-0.000439782,0.0192527,-1.8339,1537.5,-0.178042,-0.518322,0.117587,0.186172,-0.121766,0.0796142
-6.55333,-2.27823,0.311957,-0.00431513,0.0100579,-1.83556,1547.5,-0.273712,-0.539919,-0.0251523,-0.0594453,0.0385119,-0.0867645
-6.5798,-2.32966,0.308554,0.000593702,0.00677296,-1.84617,1557.5,-0.285277,-0.559771,-0.0509206,-0.0716981,-0.0758803,-0.125438
-6.6055,-2.38098,0.309586,0.0171214,0.033867,-1.8666,1567.5,-0.24301,-0.490312,0.106712,0.447979,-0.31021,-0.333711
-6.63002,-2.44229,0.311763,0.0118578,0.0231663,-1.88935,1577.5,-0.201956,-0.571294,-0.0202192,-0.150588,0.188689,-0.102461
-6.65035,-2.49706,0.308611,-0.00285273,0.00974562,-1.89877,1587.5,-0.24145,-0.598152,-0.0518782,-0.0655479,0.184047,-0.111417
-6.67288,-2.55278,0.309826,-0.00309511,0.0245976,-1.9028,1597.5,-0.196564,-0.530244,0.103732,0.262826,-0.198293,0.0127233
-6.69916,-2.61236,0.310819,-0.00186662,0.0177272,-1.90628,1607.5,-0.258831,-0.536302,-0.0256621,-0.0761905,0.0169952,-0.0758081
-6.72331,-2.66423,0.307634,0.00329297,0.0120591,-1.91364,1617.5,-0.244105,-0.563462,-0.0470964,-0.097262,-0.0350702,-0.0659325
-6.74421,-2.71691,0.308061,0.0158001,0.0348731,-1.92445,1627.5,-0.191264,-0.517034,0.101224,0.406411,-0.337417,-0.24243
-6.76379,-2.78029,0.3116,0.00839985,0.0241293,-1.93746,1637.5,-0.16608,-0.598152,-0.00655241,-0.117314,0.177095,-0.0328542
-6.78072,-2.83737,0.309154,-0.00370563,0.0108764,-1.94003,1647.5,-0.202757,-0.620566,-0.0498883,-0.0867159,0.159733,-0.0353117
-6.79983,-2.89504,0.308977,-0.00508644,0.0289707,-1.94021,1657.5,-0.164867,-0.565105,0.0713714,0.30663,-0.107001,-0.00282243
-6.82078,-2.95687,0.308508,-0.00387709,0.0260839,-1.93884,1667.5,-0.193137,-0.541078,-0.0276826,-0.102397,0.00427119,-0.00498095
-6.83747,-3.00859,0.305794,0.00378247,0.0178623,-1.93847,1677.5,-0.157938,-0.570213,-0.0391773,-0.121864,-0.0476472,0.0255926
-6.85046,-3.06317,0.306077,0.0149479,0.0291068,-1.93851,1687.5,-0.120811,-0.551216,0.0873834,0.181624,-0.194578,-0.143726
