0.0115844,0.0285821,0.299814,-0.000565185,0.00450693,-0.63484,
0.0112885,0.028717,0.31144,0.0133794,-0.0112659,-0.527334,
0.0191723,0.0295853,0.31796,-0.0102763,-0.0277188,-0.236276,
0.0378528,0.0201216,0.315037,-0.0100635,-0.00860069,-0.0755622,
0.0677901,-0.000246758,0.31957,-0.0152596,0.00275695,-0.000695646,
0.121391,-0.0260684,0.328728,0.0091418,-0.0088486,-0.0636294,
0.187913,-0.0472954,0.332257,0.0485035,-0.00774358,-0.223872,
0.287391,-0.0728241,0.332198,-0.0107177,-0.00541675,-0.322625,
0.38757,-0.0904318,0.335842,-0.0194452,0.0308641,-0.328188,
0.49769,-0.107705,0.336159,0.0241923,0.0199972,-0.292637,
0.645867,-0.131456,0.334924,0.00798059,-0.015229,-0.225192,
0.784475,-0.155236,0.333095,-0.0228384,0.0181892,-0.144336,
0.936402,-0.178092,0.329035,0.0126132,0.0199671,-0.0643125,
1.11832,-0.207844,0.326114,0.0370592,0.0388646,-0.0266778,
1.27691,-0.246904,0.312125,0.0108121,-0.0164627,-0.00278106,
1.43081,-0.304989,0.318388,-0.0072633,0.0209711,0.000868795,
1.6117,-0.380118,0.311945,0.0594708,0.0102089,-0.139298,
1.7627,-0.44101,0.311712,0.0081838,0.0514519,-0.286415,
1.91222,-0.507281,0.309866,-0.0458475,-0.0189424,-0.395162,
2.04253,-0.578484,0.315852,-0.0534647,0.0464232,-0.446867,
2.21321,-0.675807,0.310917,0.0342152,-0.0126111,-0.541413,
2.3582,-0.747226,0.310135,0.00357173,0.0112685,-0.584554,
2.53187,-0.831047,0.309895,-0.0333822,0.002617,-0.520517,
2.67025,-0.906167,0.312496,-0.0232768,0.0504338,-0.454186,
2.8185,-0.982028,0.30616,0.0689684,-0.0222752,-0.409242,
2.96303,-1.04195,0.309557,0.0279091,0.0195687,-0.383689,
3.1474,-1.115,0.305363,-0.0386305,-0.00369638,-0.347189,
3.29842,-1.18108,0.304917,-0.0153098,0.0376935,-0.324346,
3.45699,-1.24104,0.300943,0.0733285,0.00272444,-0.341701,
3.64236,-1.29666,0.309774,0.0147805,0.0392977,-0.356103,
3.80465,-1.34453,0.303178,-0.044687,-0.00117802,-0.347792,
3.98474,-1.38919,0.306003,0.00259677,0.0484122,-0.303336,
