203.3798,451.8296,0.7162,0.4525,1.6274,-1.1745
203.8422,453.4614,0.7044,0.4724,1.636,-1.174
204.3246,455.1014,0.6927,0.4925,1.6438,-1.173
204.8272,456.7487,0.681,0.5129,1.6506,-1.1718
205.3504,458.4023,0.6693,0.5335,1.6566,-1.1702
205.8942,460.0615,0.6576,0.5543,1.6615,-1.1683
206.459,461.7251,0.6459,0.5753,1.6655,-1.166
207.0448,463.3922,0.6343,0.5965,1.6685,-1.1635
207.6519,465.0617,0.6226,0.6178,1.6703,-1.1605
208.2805,466.7325,0.6111,0.6394,1.6711,-1.1573
208.9307,468.4035,0.5995,0.6611,1.6708,-1.1537
209.6027,470.0737,0.588,0.6829,1.6694,-1.1498
210.2965,471.7419,0.5765,0.7048,1.6668,-1.1455
211.0123,473.4069,0.5651,0.7269,1.663,-1.1409
211.7502,475.0675,0.5537,0.749,1.658,-1.136
212.5103,476.7226,0.5424,0.7712,1.6519,-1.1307
213.2927,478.3709,0.5311,0.7935,1.6445,-1.1251
214.0973,480.0112,0.5199,0.8158,1.636,-1.1192
214.9243,481.6424,0.5087,0.8382,1.6262,-1.113
215.7737,483.2631,0.4976,0.8606,1.6151,-1.1064
216.6455,484.8722,0.4866,0.8829,1.6029,-1.0995
217.5396,486.4685,0.4756,0.9053,1.5894,-1.0923
218.4561,488.0506,0.4647,0.9277,1.5747,-1.0848
219.3949,489.6174,0.4539,0.95,1.5587,-1.077
220.356,491.1676,0.4432,0.9722,1.5415,-1.0689
221.3393,492.7001,0.4325,0.9944,1.5232,-1.0604
221.4206,492.8236,0.4317,0.9962,1.5216,-1.0597
222.4278,494.3355,0.4211,1.0182,1.5019,-1.051
223.457,495.8271,0.4106,1.0402,1.4811,-1.042
224.5081,497.2973,0.4003,1.062,1.4591,-1.0326
225.581,498.745,0.39,1.0837,1.4361,-1.023
226.6754,500.169,0.3798,1.1052,1.4119,-1.0132
227.7913,501.5684,0.3697,1.1265,1.3868,-1.003
228.9283,502.9422,0.3598,1.1476,1.3606,-0.9927
230.0864,504.2894,0.3499,1.1685,1.3335,-0.982
231.2653,505.609,0.3401,1.1891,1.3056,-0.9712
232.4646,506.9002,0.3305,1.2095,1.2767,-0.9601
233.6842,508.1621,0.3209,1.2296,1.247,-0.9487
234.9238,509.394,0.3115,1.2494,1.2166,-0.9372
236.183,510.5951,0.3022,1.2689,1.1854,-0.9255
237.4616,511.7646,0.293,1.2881,1.1536,-0.9136
238.7592,512.902,0.2839,1.307,1.1211,-0.9014
240.0754,514.0066,0.2749,1.3254,1.088,-0.8891
241.4099,515.0779,0.2661,1.3435,1.0544,-0.8767
242.7623,516.1152,0.2574,1.3613,1.0202,-0.8641
244.1323,517.1182,0.2488,1.3786,0.9857,-0.8513
245.5194,518.0864,0.2404,1.3955,0.9507,-0.8383
246.9231,519.0194,0.2321,1.412,0.9153,-0.8253
248.3432,519.9169,0.2239,1.428,0.8796,-0.8121
249.779,520.7786,0.2158,1.4436,0.8437,-0.7988
251.2302,521.6043,0.2079,1.4587,0.8076,-0.7853
252.6963,522.3937,0.2001,1.4734,0.7712,-0.7718
254.1768,523.1467,0.1925,1.4876,0.7348,-0.7582
255.6713,523.8633,0.185,1.5012,0.6983,-0.7445
257.1791,524.5432,0.1776,1.5144,0.6617,-0.7307
258.6999,525.1867,0.1703,1.5271,0.6252,-0.7168
260.2331,525.7936,0.1632,1.5392,0.5887,-0.7029
261.7782,526.3641,0.1563,1.5508,0.5523,-0.6889
263.3346,526.8982,0.1495,1.5619,0.5161,-0.6749
264.9019,527.3963,0.1428,1.5725,0.48,-0.6609
266.4794,527.8584,0.1363,1.5825,0.4442,-0.6468
268.0666,528.2848,0.1299,1.5919,0.4087,-0.6327
269.663,528.6759,0.1236,1.6008,0.3735,-0.6186
271.2681,529.032,0.1175,1.6091,0.3387,-0.6044
272.8811,529.3534,0.1115,1.6169,0.3043,-0.5903
274.5017,529.6407,0.1057,1.6241,0.2703,-0.5762
276.1292,529.8941,0.1,1.6307,0.2368,-0.5621
277.763,530.1144,0.0944,1.6368,0.2038,-0.548
279.4025,530.302,0.089,1.6423,0.1714,-0.534
281.0473,530.4574,0.0838,1.6472,0.1396,-0.52
282.6967,530.5814,0.0786,1.6515,0.1084,-0.506
284.3501,530.6745,0.0736,1.6552,0.0779,-0.4921
286.007,530.7375,0.0688,1.6584,0.0481,-0.4783
287.6667,530.7711,0.0641,1.661,0.0191,-0.4645
289.3288,530.7759,0.0595,1.6631,-0.0092,-0.4508
290.9927,530.753,0.0551,1.6645,-0.0367,-0.4372
292.6577,530.7029,0.0508,1.6654,-0.0633,-0.4236
294.3233,530.6266,0.0466,1.6657,-0.0891,-0.4102
295.9889,530.525,0.0425,1.6655,-0.114,-0.3968
297.6541,530.399,0.0386,1.6647,-0.1379,-0.3836
299.3181,530.2495,0.0349,1.6633,-0.161,-0.3704
300.9805,530.0774,0.0312,1.6614,-0.183,-0.3574
302.6408,529.8838,0.0277,1.659,-0.2041,-0.3445
304.2983,529.6696,0.0243,1.656,-0.2241,-0.3317
305.9526,529.4359,0.0211,1.6525,-0.2431,-0.3191
307.6031,529.1837,0.018,1.6484,-0.2611,-0.3066
309.2493,528.9141,0.015,1.6439,-0.2779,-0.2942
310.8907,528.6281,0.0121,1.6388,-0.2937,-0.282
312.5267,528.327,0.0093,1.6332,-0.3084,-0.27
314.1569,528.0118,0.0067,1.6271,-0.3219,-0.2581
315.7807,527.6836,0.0042,1.6205,-0.3343,-0.2463
317.3977,527.3436,0.0018,1.6134,-0.3455,-0.2348
319.0074,526.9929,-0.0005,1.6059,-0.3556,-0.2234
320.6093,526.6328,-0.0027,1.5978,-0.3645,-0.2122
322.2029,526.2644,-0.0048,1.5894,-0.3721,-0.2011
323.7878,525.889,-0.0067,1.5804,-0.3786,-0.1903
324.1242,525.8085,-0.0071,1.5785,-0.3798,-0.188
325.6979,525.426,-0.009,1.569,-0.3849,-0.1773
327.262,525.0392,-0.0107,1.5591,-0.3887,-0.1669
328.816,524.649,-0.0123,1.5489,-0.3914,-0.1567
330.3597,524.2568,-0.0138,1.5384,-0.3929,-0.1466
331.8927,523.8635,-0.0152,1.5276,-0.3934,-0.1368
333.4149,523.4703,-0.0166,1.5166,-0.3928,-0.1271
334.9259,523.0783,-0.0178,1.5055,-0.3912,-0.1177
336.4258,522.6883,-0.0189,1.4942,-0.3885,-0.1085
337.9144,522.3015,-0.02,1.4829,-0.3849,-0.0994
339.3916,521.9187,-0.0209,1.4716,-0.3804,-0.0906
340.8575,521.5409,-0.0218,1.4602,-0.375,-0.082
342.3121,521.169,-0.0225,1.4489,-0.3687,-0.0736
343.7554,520.8038,-0.0232,1.4378,-0.3616,-0.0654
345.1877,520.446,-0.0239,1.4268,-0.3537,-0.0574
346.609,520.0965,-0.0244,1.4159,-0.3451,-0.0496
348.0196,519.756,-0.0248,1.4053,-0.3358,-0.0421
349.4197,519.4252,-0.0252,1.395,-0.3258,-0.0348
350.8097,519.1047,-0.0255,1.385,-0.3151,-0.0277
352.1898,518.7951,-0.0258,1.3753,-0.3039,-0.0208
353.5605,518.497,-0.026,1.366,-0.2922,-0.0141
354.922,518.2109,-0.0261,1.3572,-0.2799,-0.0077
356.275,517.9373,-0.0261,1.3488,-0.2672,-0.0015
357.6199,517.6767,-0.0261,1.341,-0.2541,0.0045
358.9571,517.4293,-0.026,1.3336,-0.2405,0.0103
360.2874,517.1957,-0.0259,1.3269,-0.2267,0.0158
361.6111,516.9761,-0.0257,1.3208,-0.2125,0.0211
362.9291,516.7707,-0.0255,1.3153,-0.1982,0.0262
364.242,516.5798,-0.0252,1.3105,-0.1836,0.031
365.5504,516.4036,-0.0249,1.3064,-0.1688,0.0357
366.8551,516.2422,-0.0245,1.3031,-0.154,0.04
368.1569,516.0957,-0.0241,1.3006,-0.139,0.0442
369.4566,515.9641,-0.0236,1.2989,-0.1241,0.0481
369.5132,515.9587,-0.0236,1.2988,-0.1234,0.0483
370.8116,515.8427,-0.0231,1.298,-0.1085,0.0519
372.1095,515.7417,-0.0225,1.298,-0.0936,0.0554
373.4079,515.6555,-0.022,1.2988,-0.0788,0.0586
374.7074,515.584,-0.0214,1.3004,-0.0641,0.0616
376.0089,515.5273,-0.0207,1.3027,-0.0495,0.0644
377.3131,515.485,-0.0201,1.3057,-0.035,0.0669
378.6206,515.4571,-0.0194,1.3095,-0.0208,0.0692
379.9322,515.4434,-0.0187,1.3138,-0.0067,0.0714
381.2485,515.4437,-0.018,1.3188,0.0072,0.0733
382.5701,515.4577,-0.0172,1.3244,0.0208,0.075
383.8976,515.4852,-0.0165,1.3306,0.0342,0.0765
385.2315,515.5259,-0.0157,1.3373,0.0472,0.0778
386.5724,515.5796,-0.0149,1.3446,0.06,0.079
387.9208,515.6458,-0.0141,1.3523,0.0724,0.0799
389.2772,515.7243,-0.0133,1.3605,0.0845,0.0807
390.6419,515.8148,-0.0125,1.3691,0.0963,0.0812
392.0155,515.9168,-0.0117,1.3781,0.1076,0.0816
393.3982,516.0299,-0.0109,1.3874,0.1186,0.0818
394.7904,516.1538,-0.0101,1.3971,0.1291,0.0819
396.1925,516.288,-0.0092,1.4071,0.1392,0.0818
397.6048,516.432,-0.0084,1.4174,0.1489,0.0815
399.0275,516.5856,-0.0076,1.428,0.1581,0.0811
400.4608,516.748,-0.0068,1.4387,0.1668,0.0806
401.905,516.919,-0.006,1.4497,0.175,0.0798
403.3602,517.0979,-0.0052,1.4608,0.1828,0.079
404.8266,517.2843,-0.0044,1.4721,0.19,0.078
406.3044,517.4777,-0.0036,1.4834,0.1967,0.0769
407.7935,517.6776,-0.0029,1.4949,0.2029,0.0756
409.2941,517.8833,-0.0021,1.5063,0.2086,0.0743
410.8062,518.0945,-0.0014,1.5179,0.2137,0.0728
412.3298,518.3105,-0.0007,1.5294,0.2183,0.0712
413.8649,518.5308,0,1.5409,0.2223,0.0695
415.4115,518.7549,0.0007,1.5523,0.2258,0.0677
416.9695,518.9822,0.0014,1.5636,0.2287,0.0659
418.5387,519.2122,0.002,1.5749,0.2311,0.0639
420.1191,519.4442,0.0027,1.5859,0.2329,0.0618
421.7105,519.6779,0.0033,1.5969,0.2342,0.0597
423.3128,519.9125,0.0039,1.6076,0.2349,0.0575
424.9257,520.1475,0.0044,1.6182,0.2351,0.0552
426.549,520.3825,0.005,1.6284,0.2348,0.0529
428.1825,520.6169,0.0055,1.6385,0.2339,0.0505
429.8259,520.8501,0.006,1.6482,0.2324,0.0481
431.4789,521.0816,0.0064,1.6577,0.2305,0.0456
433.1411,521.3109,0.0069,1.6668,0.228,0.0431
434.8123,521.5375,0.0073,1.6755,0.2251,0.0405
436.492,521.7609,0.0077,1.6839,0.2216,0.038
438.1799,521.9806,0.0081,1.6918,0.2177,0.0354
439.8755,522.1962,0.0084,1.6994,0.2133,0.0328
441.5785,522.4071,0.0087,1.7065,0.2085,0.0302
443.2883,522.613,0.009,1.7131,0.2032,0.0275
445.0044,522.8133,0.0093,1.7192,0.1975,0.0249
446.7265,523.0078,0.0095,1.7248,0.1914,0.0223
448.4539,523.1959,0.0097,1.7299,0.1849,0.0197
450.1862,523.3774,0.0099,1.7345,0.178,0.0172
451.9227,523.5518,0.0101,1.7384,0.1708,0.0146
453.6628,523.7188,0.0102,1.7418,0.1632,0.0121
455.4061,523.878,0.0103,1.7446,0.1553,0.0096
457.1518,524.0293,0.0104,1.7468,0.1472,0.0072
458.8994,524.1723,0.0104,1.7483,0.1388,0.0048
460.6482,524.3068,0.0105,1.7491,0.1301,0.0025
462.3974,524.4325,0.0105,1.7493,0.1213,0.0002
464.1465,524.5492,0.0105,1.7487,0.1122,-0.002
465.8947,524.6568,0.0105,1.7475,0.103,-0.0041
467.6412,524.7551,0.0104,1.7455,0.0936,-0.0062
469.3855,524.844,0.0103,1.7428,0.0841,-0.0081
470.8813,524.9128,0.0103,1.7399,0.0759,-0.0098
472.6192,524.9839,0.0101,1.7357,0.0663,-0.0116
474.3526,525.0454,0.01,1.7309,0.0567,-0.0133
476.0807,525.0972,0.0099,1.7253,0.047,-0.0149
477.8029,525.1394,0.0097,1.719,0.0374,-0.0165
479.5185,525.1719,0.0096,1.7121,0.0278,-0.0179
481.227,525.1949,0.0094,1.7046,0.0182,-0.0193
482.9276,525.2084,0.0092,1.6966,0.0087,-0.0206
484.62,525.2124,0.009,1.688,-0.0006,-0.0217
486.3035,525.2072,0.0087,1.6789,-0.0098,-0.0228
487.9776,525.1928,0.0085,1.6694,-0.0189,-0.0238
489.642,525.1694,0.0083,1.6594,-0.0278,-0.0247
491.2963,525.1372,0.008,1.649,-0.0365,-0.0255
492.94,525.0965,0.0077,1.6383,-0.045,-0.0262
494.5727,525.0473,0.0075,1.6272,-0.0533,-0.0268
496.1943,524.99,0.0072,1.6159,-0.0613,-0.0273
497.8044,524.9248,0.0069,1.6043,-0.069,-0.0277
499.4028,524.852,0.0067,1.5925,-0.0765,-0.0281
500.9893,524.7719,0.0064,1.5804,-0.0836,-0.0283
502.5636,524.6849,0.0061,1.5683,-0.0905,-0.0285
504.1258,524.5911,0.0058,1.556,-0.097,-0.0286
505.6755,524.4911,0.0055,1.5436,-0.1031,-0.0286
507.2129,524.385,0.0052,1.5311,-0.1089,-0.0285
508.7378,524.2734,0.005,1.5187,-0.1143,-0.0284
510.2502,524.1565,0.0047,1.5062,-0.1193,-0.0282
511.7502,524.0349,0.0044,1.4938,-0.124,-0.0279
513.2378,523.9087,0.0041,1.4814,-0.1282,-0.0275
514.713,523.7786,0.0038,1.4692,-0.132,-0.0271
516.1761,523.6448,0.0036,1.457,-0.1354,-0.0267
517.6272,523.5079,0.0033,1.4451,-0.1384,-0.0261
519.0664,523.3682,0.003,1.4333,-0.1409,-0.0256
520.4939,523.2261,0.0028,1.4218,-0.143,-0.0249
521.9101,523.0822,0.0025,1.4106,-0.1447,-0.0243
523.3151,522.9368,0.0023,1.3996,-0.1459,-0.0236
524.7094,522.7905,0.0021,1.3889,-0.1467,-0.0229
526.0931,522.6435,0.0018,1.3786,-0.1471,-0.0221
527.4668,522.4965,0.0016,1.3687,-0.147,-0.0213
528.8307,522.3498,0.0014,1.3592,-0.1464,-0.0205
530.1853,522.2038,0.0012,1.3501,-0.1454,-0.0197
531.5311,522.059,0.001,1.3415,-0.144,-0.0189
532.8685,521.9159,0.0008,1.3334,-0.1422,-0.0181
534.198,521.7749,0.0007,1.3258,-0.1399,-0.0173
535.5203,521.6363,0.0005,1.3188,-0.1372,-0.0165
536.8358,521.5006,0.0003,1.3123,-0.1341,-0.0157
538.1451,521.3683,0.0002,1.3065,-0.1306,-0.015
539.4489,521.2396,0,1.3013,-0.1267,-0.0143
540.7479,521.1151,-0.0001,1.2967,-0.1224,-0.0136
542.0426,520.995,-0.0002,1.2929,-0.1177,-0.013
543.3339,520.8798,-0.0004,1.2898,-0.1127,-0.0124
544.6224,520.7697,-0.0005,1.2874,-0.1073,-0.0119
545.9089,520.6653,-0.0006,1.2858,-0.1016,-0.0114
546.8896,520.5895,-0.0007,1.2851,-0.097,-0.0111
548.1745,520.4956,-0.0008,1.2849,-0.0907,-0.0108
549.4596,520.4082,-0.0009,1.2855,-0.0841,-0.0106
550.7457,520.3275,-0.001,1.2868,-0.0773,-0.0104
552.0335,520.2537,-0.0011,1.2889,-0.0702,-0.0104
553.3237,520.1871,-0.0012,1.2917,-0.0629,-0.0104
554.6171,520.128,-0.0013,1.2952,-0.0553,-0.0105
555.9143,520.0765,-0.0014,1.2993,-0.0476,-0.0108
557.216,520.0328,-0.0015,1.3041,-0.0397,-0.0111
558.5228,519.9971,-0.0017,1.3095,-0.0317,-0.0116
559.8352,519.9695,-0.0018,1.3154,-0.0236,-0.0122
561.1538,519.95,-0.0019,1.3219,-0.0153,-0.0129
562.4792,519.9389,-0.002,1.3289,-0.007,-0.0137
563.8118,519.9361,-0.0022,1.3364,0.0014,-0.0147
565.1522,519.9417,-0.0023,1.3444,0.0098,-0.0158
566.5007,519.9558,-0.0025,1.3528,0.0183,-0.0171
567.8579,519.9783,-0.0027,1.3616,0.0267,-0.0185
569.224,520.0092,-0.0029,1.3708,0.0351,-0.02
570.5996,520.0485,-0.0031,1.3804,0.0435,-0.0217
571.9849,520.0961,-0.0033,1.3902,0.0518,-0.0235
573.3802,520.152,-0.0035,1.4004,0.06,-0.0255
574.7858,520.216,-0.0038,1.4109,0.0681,-0.0277
576.2021,520.2881,-0.0041,1.4216,0.0761,-0.03
577.6292,520.3682,-0.0044,1.4326,0.0839,-0.0324
579.0674,520.456,-0.0047,1.4438,0.0916,-0.0351
580.5168,520.5514,-0.0051,1.4551,0.0992,-0.0379
581.9776,520.6543,-0.0055,1.4666,0.1065,-0.0408
583.45,520.7644,-0.0059,1.4782,0.1136,-0.044
584.934,520.8815,-0.0064,1.4899,0.1205,-0.0473
586.4298,521.0054,-0.0069,1.5017,0.1272,-0.0507
587.9374,521.1358,-0.0074,1.5135,0.1336,-0.0544
589.4568,521.2726,-0.008,1.5254,0.1398,-0.0582
590.9882,521.4154,-0.0086,1.5373,0.1457,-0.0621
592.5313,521.5639,-0.0092,1.5491,0.1513,-0.0663
594.0863,521.7178,-0.0099,1.5609,0.1566,-0.0706
595.6531,521.8769,-0.0106,1.5726,0.1616,-0.075
597.2316,522.0408,-0.0114,1.5843,0.1662,-0.0797
598.8216,522.2093,-0.0122,1.5958,0.1706,-0.0845
600.4231,522.3818,-0.0131,1.6072,0.1745,-0.0894
602.0359,522.5582,-0.014,1.6184,0.1782,-0.0946
603.6598,522.7381,-0.015,1.6294,0.1815,-0.0998
605.2947,522.921,-0.016,1.6402,0.1844,-0.1053
606.9402,523.1067,-0.0171,1.6508,0.1869,-0.1108
608.5963,523.2947,-0.0182,1.6612,0.1891,-0.1166
610.2625,523.4848,-0.0194,1.6713,0.1909,-0.1224
611.9387,523.6764,-0.0207,1.681,0.1923,-0.1285
613.6244,523.8692,-0.022,1.6905,0.1933,-0.1346
615.3195,524.0628,-0.0233,1.6996,0.1939,-0.1409
617.0235,524.2569,-0.0248,1.7084,0.1941,-0.1473
618.7361,524.4509,-0.0263,1.7167,0.1939,-0.1539
620.4569,524.6446,-0.0279,1.7247,0.1934,-0.1605
622.1854,524.8375,-0.0295,1.7323,0.1924,-0.1673
623.9212,525.0293,-0.0312,1.7394,0.191,-0.1742
625.6639,525.2194,-0.033,1.746,0.1893,-0.1812
627.4131,525.4076,-0.0348,1.7522,0.1871,-0.1882
629.1681,525.5935,-0.0368,1.7578,0.1845,-0.1954
630.9286,525.7766,-0.0387,1.763,0.1816,-0.2027
632.6939,525.9565,-0.0408,1.7676,0.1782,-0.21
634.4636,526.1329,-0.0429,1.7716,0.1745,-0.2174
636.237,526.3053,-0.0452,1.7751,0.1704,-0.2249
638.0135,526.4735,-0.0474,1.7779,0.1659,-0.2324
639.7926,526.637,-0.0498,1.7802,0.161,-0.24
641.5737,526.7955,-0.0522,1.7818,0.1558,-0.2477
643.356,526.9485,-0.0548,1.7827,0.1502,-0.2553
645.139,527.0958,-0.0574,1.783,0.1443,-0.2631
646.9219,527.2369,-0.06,1.7826,0.138,-0.2708
648.704,527.3716,-0.0628,1.7815,0.1314,-0.2785
